rúp	z uɜ p
rụp	z u6 p
rút	z uɜ t̪
rụt	z u6 t̪
rứt	z yɜ t̪
ruy	z w i7
ry	z i7
rỳ	z i2
sa	s aː7
sá	s aːɜ
sà	s aː2
sã	s aː5
sả	s aː4
sạ	s aː6
sác	s aːɜ c
sắc	s aɜ c
sặc	s a6 c
sạc	s aː6 c
sách	s eɜ c
sạch	s e6 c
sai	s aː7 j
sái	s aːɜ j
sài	s aː2 j
sãi	s aː5 j
sải	s aː4 j
sam	s aː7 m
sám	s aːɜ m
sàm	s aː2 m
săm	s a7 m
sắm	s aɜ m
sặm	s a6 m
sâm	s ə7 m
sấm	s əɜ m
sầm	s ə2 m
sẫm	s ə5 m
sẩm	s ə4 m
sậm	s ə6 m
sạm	s aː6 m
san	s aː7 n
sán	s aːɜ n
sàn	s aː2 n
săn	s a7 n
sắn	s aɜ n
sẵn	s a5 n
sẳn	s a4 n
sân	s ə7 n
sấn	s əɜ n
sần	s ə2 n
sẩn	s ə4 n
sản	s aː4 n
sạn	s aː6 n
sang	s aː7 ŋ
sáng	s aːɜ ŋ
sàng	s aː2 ŋ
săng	s a7 ŋ
sắng	s aɜ ŋ
sằng	s a2 ŋ
sẵng	s a5 ŋ
sâng	s ə7 ŋ
sảng	s aː4 ŋ
sanh	s e7 ɲ
sánh	s eɜ ɲ
sành	s e2 ɲ
sảnh	s e4 ɲ
sao	s aː7 w
sáo	s aːɜ w
sào	s aː2 w
sảo	s aː4 w
sạo	s aː6 w
sáp	s aːɜ p
sắp	s aɜ p
sấp	s əɜ p
sập	s ə6 p
sạp	s aː6 p
sát	s aːɜ t̪
sắt	s aɜ t̪
sặt	s a6 t̪
sất	s əɜ t̪
sật	s ə6 t̪
sạt	s aː6 t̪
sau	s a7 w
sáu	s aɜ w
sâu	s ə1 w
sấu	s əɜ w
sầu	s ə2 w
sậu	s ə6 w
say	s a7 j
sây	s əɪ7
sấy	s əɪɜ
sầy	s əɪ2
sẩy	s əɪ4
sậy	s əɪ6
sảy	s a4 j
se	s ɛ7
sè	s ɛ2
sê	s e7
sế	s eɜ
sề	s e2
sễ	s e5
sể	s e4
sệ	s e6
sẽ	s ɛ5
sẻ	s ɛ4
sẹ	s ɛ6
séc	s ɛɜ c
sếch	s eɜ c
sệch	s e6 c
sem	s ɛ7 m
sém	s ɛɜ m
sẹm	s ɛ6 m
sen	s ɛ7 n
sên	s e7 n
sến	s eɜ n
sền	s e2 n
sển	s e4 n
sẻn	s ɛ4 n
seng	s ɛ7 ŋ
sênh	s e7 ɲ
sềnh	s e2 ɲ
sểnh	s e4 ɲ
seo	s ɛ7 w
séo	s ɛɜ w
sèo	s ɛ2 w
sẹo	s ɛ6 w
sép	s ɛɜ p
sếp	s eɜ p
sẹp	s ɛ6 p
sét	s ɛɜ t̪
sệt	s e6 t̪
sẹt	s ɛ6 t̪
sêu	s e1 w
sếu	s eɜ w
sều	s e2 w
sệu	s e6 w
si	s i7
sí	s iɜ
sì	s i2
sĩ	s i5
sỉ	s i4
sia	s iə7
sỉa	s iə4
sịa	s iə6
síc	s iɜ c
sích	s iɜ c
sịch	s i6 c
siếc	s iɛɜ c
siếm	s iɛɜ m
siểm	s iɛ4 m
siên	s iɛ7 n
siễn	s iɛ5 n
siển	s iɛ4 n
siêng	s iɛ7 ŋ
siểng	s iɛ4 ŋ
siệng	s iɛ6 ŋ
siết	s iɛɜ t̪
siêu	s iɛ7 w
sim	s i7 m
sin	s i7 n
sìn	s i2 n
sỉn	s i4 n
sinh	s i7 ɲ
sính	s iɜ ɲ
sình	s i2 ɲ
sỉnh	s i4 ɲ
síp	s iɜ p
sịp	s i6 p
sít	s iɜ t̪
sịt	s i6 t̪
siu	s i7 w
síu	s iɜ w
so	s ɔ7
sò	s ɔ2
sô	s o7
số	s oɜ
sồ	s o2
sỗ	s o5
sổ	s o4
sộ	s o6
sỏ	s ɔ4
sọ	s ɔ6
sơ	s əː7
sớ	s əːɜ
sờ	s əː2
sỡ	s əː5
sở	s əː4
sợ	s əː6
soa	s w aː7
sòa	s w aː2
soạch	s w e6 c
soái	s w aːɜ j
soài	s w aː2 j
soải	s w aː4 j
soàm	s w aː2 m
soán	s w aːɜ n
soàn	s w aː2 n
soắn	s w aɜ n
soạn	s w aː6 n
soảng	s w aː4 ŋ
soạng	s w aː6 ŋ
soạp	s w aː6 p
soát	s w aːɜ t̪
soạt	s w aː6 t̪
soay	s w a7 j
sóc	s ɔɜ k
sốc	s oɜ k
sộc	s o6 k
sọc	s ɔ6 k
soẹt	s w ɛ6 t̪
soi	s ɔ7 j
sói	s ɔɜ j
sòi	s ɔ2 j
sôi	s o7 j
sồi	s o2 j
sổi	s o4 j
sõi	s ɔ5 j
sỏi	s ɔ4 j
sơi	s əː7 j
sới	s əːɜ j
sởi	s əː4 j
sợi	s əː6 j
som	s ɔ7 m
sóm	s ɔɜ m
sòm	s ɔ2 m
sốm	s oɜ m
sổm	s o4 m
sỏm	s ɔ4 m
sọm	s ɔ6 m
sơm	s əː7 m
sớm	s əːɜ m
sờm	s əː2 m
sởm	s əː4 m
son	s ɔ7 n
són	s ɔɜ n
sòn	s ɔ2 n
sôn	s o7 n
sồn	s o2 n
sơn	s əː7 n
sớn	s əːɜ n
sờn	s əː2 n
sởn	s əː4 n
song	s ɔ7 ŋ
sóng	s ɔɜ ŋ
sòng	s ɔ2 ŋ
sông	s o7 ŋ
sống	s oɜ ŋ
sồng	s o2 ŋ
sổng	s o4 ŋ
sõng	s ɔ5 ŋ
sóp	s ɔɜ p
sốp	s oɜ p
sộp	s o6 p
sót	s ɔɜ t̪
sốt	s oɜ t̪
sột	s o6 t̪
sọt	s ɔ6 t̪
sớt	s əːɜ t̪
sợt	s əː6 t̪
su	s u7
sú	s uɜ
sù	s u2
sủ	s u4
sụ	s u6
sư	s y7
sứ	s yɜ
sừ	s y2
sử	s y4
sự	s y6
súa	s uəɜ
sủa	s uə4
sụa	s uə6
sưa	s yə7
sứa	s yəɜ
sừa	s yə2
sữa	s yə5
sửa	s yə4
suất	s w əɜ t̪
súc	s uɜ c
sục	s u6 c
sức	s yɜ c
sực	s y6 c
suê	s w e7
suề	s w e2
sui	s u7 j
sùi	s u2 j
sủi	s u4 j
sum	s u7 m
sùm	s u2 m
sụm	s u6 m
sun	s u7 n
sún	s uɜ n
sụn	s u6 n
sừn	s y2 n
sung	s u7 ŋ
súng	s uɜ ŋ
sùng	s u2 ŋ
sũng	s u5 ŋ
sủng	s u4 ŋ
sưng	s y7 ŋ
sừng	s y2 ŋ
sững	s y5 ŋ
sửng	s y4 ŋ
sựng	s y6 ŋ
suối	s uəɜ j
sươi	s yə7 j
sưởi	s yə4 j
suôn	s uə7 n
sườn	s yə2 n
suông	s uə7 ŋ
suồng	s uə2 ŋ
sương	s yə7 ŋ
sướng	s yəɜ ŋ
sường	s yə2 ŋ
sượng	s yə6 ŋ
suốt	s uəɜ t̪
sướt	s yəɜ t̪
sượt	s yə6 t̪
súp	s uɜ p
sụp	s u6 p
sút	s uɜ t̪
sụt	s u6 t̪
sứt	s yɜ t̪
sựt	s y6 t̪
sưu	s i7 w
sữu	s i5 w
sửu	s i4 w
suy	s w i7
súy	s w iɜ
suyễn	s w iɛ5 n
suyển	s w iɛ4 n
suýt	s w iɜ t̪
suỵt	s w i6 t̪
sy	s i7
sỹ	s i5
t	t e7
ta	t̪ aː7
tá	t̪ aːɜ
tà	t̪ aː2
tã	t̪ aː5
tả	t̪ aː4
tạ	t̪ aː6
tác	t̪ aːɜ c
tắc	t̪ aɜ c
tặc	t̪ a6 c
tấc	t̪ əɜ c
tạc	t̪ aː6 c
tách	t̪ eɜ c
tạch	t̪ e6 c
tai	t̪ aː7 j
tái	t̪ aːɜ j
tài	t̪ aː2 j
tãi	t̪ aː5 j
tải	t̪ aː4 j
tại	t̪ aː6 j
tam	t̪ aː7 m
tám	t̪ aːɜ m
tàm	t̪ aː2 m
tăm	t̪ a7 m
tắm	t̪ aɜ m
tằm	t̪ a2 m
tâm	t̪ ə7 m
tấm	t̪ əɜ m
tầm	t̪ ə2 m
tẩm	t̪ ə4 m
tậm	t̪ ə6 m
tạm	t̪ aː6 m
tan	t̪ aː7 n
tán	t̪ aːɜ n
tàn	t̪ aː2 n
tăn	t̪ a7 n
tắn	t̪ aɜ n
tằn	t̪ a2 n
tẳn	t̪ a4 n
tặn	t̪ a6 n
tân	t̪ ə7 n
tấn	t̪ əɜ n
tần	t̪ ə2 n
tẩn	t̪ ə4 n
tận	t̪ ə6 n
tản	t̪ aː4 n
tang	t̪ aː7 ŋ
táng	t̪ aːɜ ŋ
tàng	t̪ aː2 ŋ
tăng	t̪ a7 ŋ
tằng	t̪ a2 ŋ
tặng	t̪ a6 ŋ
tâng	t̪ ə7 ŋ
tầng	t̪ ə2 ŋ
tảng	t̪ aː4 ŋ
tạng	t̪ aː6 ŋ
tanh	t̪ e7 ɲ
tánh	t̪ eɜ ɲ
tành	t̪ e2 ɲ
tạnh	t̪ e6 ɲ
tao	t̪ aː7 w
táo	t̪ aːɜ w
tào	t̪ aː2 w
tảo	t̪ aː4 w
tạo	t̪ aː6 w
táp	t̪ aːɜ p
tắp	t̪ aɜ p
tấp	t̪ əɜ p
tập	t̪ ə6 p
tạp	t̪ aː6 p
tát	t̪ aːɜ t̪
tắt	t̪ aɜ t̪
tất	t̪ əɜ t̪
tật	t̪ ə6 t̪
tạt	t̪ aː6 t̪
tau	t̪ a7 w
táu	t̪ aɜ w
tàu	t̪ a2 w
tâu	t̪ ə1 w
tấu	t̪ əɜ w
tầu	t̪ ə2 w
tẩu	t̪ ə4 w
tậu	t̪ ə6 w
tay	t̪ a7 j
táy	t̪ aɜ j
tày	t̪ a2 j
tây	t̪ əɪ7
tấy	t̪ əɪɜ
tầy	t̪ əɪ2
tẩy	t̪ əɪ4
te	t̪ ɛ7
té	t̪ ɛɜ
tè	t̪ ɛ2
tê	t̪ e7
tế	t̪ eɜ
tề	t̪ e2
tễ	t̪ e5
tể	t̪ e4
tệ	t̪ e6
tẽ	t̪ ɛ5
tẻ	t̪ ɛ4
téc	t̪ ɛɜ c
tếch	t̪ eɜ c
tem	t̪ ɛ7 m
tém	t̪ ɛɜ m
tèm	t̪ ɛ2 m
têm	t̪ e7 m
tẻm	t̪ ɛ4 m
ten	t̪ ɛ7 n
tén	t̪ ɛɜ n
tèn	t̪ ɛ2 n
tên	t̪ e7 n
tẽn	t̪ ɛ5 n
teng	t̪ ɛ7 ŋ
tèng	t̪ ɛ2 ŋ
tênh	t̪ e7 ɲ
tềnh	t̪ e2 ɲ
tễnh	t̪ e5 ɲ
tểnh	t̪ e4 ɲ
teo	t̪ ɛ7 w
téo	t̪ ɛɜ w
tèo	t̪ ɛ2 w
tẻo	t̪ ɛ4 w
tẹo	t̪ ɛ6 w
tép	t̪ ɛɜ p
tệp	t̪ e6 p
tẹp	t̪ ɛ6 p
tét	t̪ ɛɜ t̪
tết	t̪ eɜ t̪
tẹt	t̪ ɛ6 t̪
têu	t̪ e1 w
tếu	t̪ eɜ w
tễu	t̪ e5 w
tha	t aː7
thá	t aːɜ
thà	t aː2
thả	t aː4
thác	t aːɜ c
thắc	t aɜ c
thạc	t aː6 c
thách	t eɜ c
thạch	t e6 c
thai	t aː7 j
thái	t aːɜ j
thài	t aː2 j
thãi	t aː5 j
thải	t aː4 j
tham	t aː7 m
thám	t aːɜ m
thàm	t aː2 m
thăm	t a7 m
thắm	t aɜ m
thẳm	t a4 m
thâm	t ə7 m
thấm	t əɜ m
thầm	t ə2 m
thẫm	t ə5 m
thẩm	t ə4 m
thậm	t ə6 m
thảm	t aː4 m
than	t aː7 n
thán	t aːɜ n
thăn	t a7 n
thắn	t aɜ n
thằn	t a2 n
thân	t ə7 n
thần	t ə2 n
thẫn	t ə5 n
thẩn	t ə4 n
thận	t ə6 n
thản	t aː4 n
thang	t aː7 ŋ
tháng	t aːɜ ŋ
thàng	t aː2 ŋ
thăng	t a7 ŋ
thắng	t aɜ ŋ
thằng	t a2 ŋ
thẳng	t a4 ŋ
thặng	t a6 ŋ
thảng	t aː4 ŋ
thanh	t e7 ɲ
thánh	t eɜ ɲ
thành	t e2 ɲ
thảnh	t e4 ɲ
thạnh	t e6 ɲ
thao	t aː7 w
tháo	t aːɜ w
thào	t aː2 w
thảo	t aː4 w
thạo	t aː6 w
tháp	t aːɜ p
thắp	t aɜ p
thấp	t əɜ p
thập	t ə6 p
thát	t aːɜ t̪
thắt	t aɜ t̪
thất	t əɜ t̪
thật	t ə6 t̪
thạt	t aː6 t̪
thau	t a7 w
tháu	t aɜ w
thâu	t ə1 w
thấu	t əɜ w
thầu	t ə2 w
thẩu	t ə4 w
thay	t a7 j
tháy	t aɜ j
thây	t əɪ7
thấy	t əɪɜ
thầy	t əɪ2
thẩy	t əɪ4
thảy	t a4 j
the	t ɛ7
thé	t ɛɜ
thè	t ɛ2
thê	t e7
thế	t eɜ
thề	t e2
thể	t e4
thệ	t e6
thẽ	t ɛ5
thẻ	t ɛ4
thếch	t eɜ c
thèm	t ɛ2 m
thêm	t e7 m
thềm	t e2 m
then	t ɛ7 n
thèn	t ɛ2 n
thện	t e6 n
thẻn	t ɛ4 n
thẹn	t ɛ6 n
thênh	t e7 ɲ
thếnh	t eɜ ɲ
theo	t ɛ7 w
thèo	t ɛ2 w
thẻo	t ɛ4 w
thẹo	t ɛ6 w
thép	t ɛɜ p
thếp	t eɜ p
thẹp	t ɛ6 p
thét	t ɛɜ t̪
thết	t eɜ t̪
thêu	t e1 w
thều	t e2 w
thểu	t e4 w
thi	t i7
thí	t iɜ
thì	t i2
thĩ	t i5
thỉ	t i4
thị	t i6
thia	t iə7
thía	t iəɜ
thìa	t iə2
thích	t iɜ c
thịch	t i6 c
thiếc	t iɛɜ c
thiệc	t iɛ6 c
thiêm	t iɛ7 m
thiềm	t iɛ2 m
thiểm	t iɛ4 m
thiên	t iɛ7 n
thiến	t iɛɜ n
thiền	t iɛ2 n
thiển	t iɛ4 n
thiện	t iɛ6 n
thiêng	t iɛ7 ŋ
thiềng	t iɛ2 ŋ
thiếp	t iɛɜ p
thiệp	t iɛ6 p
thiết	t iɛɜ t̪
thiệt	t iɛ6 t̪
thiêu	t iɛ7 w
thiếu	t iɛɜ w
thiều	t iɛ2 w
thiểu	t iɛ4 w
thiệu	t iɛ6 w
thím	t iɜ m
thin	t i7 n
thín	t iɜ n
thìn	t i2 n
thinh	t i7 ɲ
thính	t iɜ ɲ
thình	t i2 ɲ
thỉnh	t i4 ɲ
thịnh	t i6 ɲ
thíp	t iɜ p
thít	t iɜ t̪
thịt	t i6 t̪
thiu	t i7 w
thìu	t i2 w
thỉu	t i4 w
thịu	t i6 w
tho	t ɔ7
thó	t ɔɜ
thò	t ɔ2
thô	t o7
thố	t oɜ
thồ	t o2
thỗ	t o5
thổ	t o4
thỏ	t ɔ4
thọ	t ɔ6
thơ	t əː7
thớ	t əːɜ
thờ	t əː2
thở	t əː4
thợ	t əː6
thoa	t w aː7
thóa	t w aːɜ
thòa	t w aː2
thõa	t w aː5
thỏa	t w aː4
thoai	t w aː7 j
thoái	t w aːɜ j
thoải	t w aː4 j
thoại	t w aː6 j
thoán	t w aːɜ n
thoàn	t w aː2 n
thoăn	t w a7 n
thoang	t w aː7 ŋ
thoáng	t w aːɜ ŋ
thoắng	t w aɜ ŋ
thoảng	t w aː4 ŋ
thoát	t w aːɜ t̪
thoắt	t w aɜ t̪
thoạt	t w aː6 t̪
thóc	t ɔɜ k
thốc	t oɜ k
thộc	t o6 k
thọc	t ɔ6 k
thoi	t ɔ7 j
thói	t ɔɜ j
thòi	t ɔ2 j
thôi	t o7 j
thối	t oɜ j
thồi	t o2 j
thổi	t o4 j
thỏi	t ɔ4 j
thơi	t əː7 j
thới	t əːɜ j
thời	t əː2 j
thởi	t əː4 j
thom	t ɔ7 m
thóm	t ɔɜ m
thòm	t ɔ2 m
thồm	t o2 m
thỏm	t ɔ4 m
thơm	t əː7 m
thớm	t əːɜ m
thờm	t əː2 m
thon	t ɔ7 n
thòn	t ɔ2 n
thôn	t o7 n
thốn	t oɜ n
thồn	t o2 n
thỗn	t o5 n
thổn	t o4 n
thộn	t o6 n
thơn	t əː7 n
thờn	t əː2 n
thong	t ɔ7 ŋ
thòng	t ɔ2 ŋ
thông	t o7 ŋ
thống	t oɜ ŋ
thổng	t o4 ŋ
thõng	t ɔ5 ŋ
thỏng	t ɔ4 ŋ
thóp	t ɔɜ p
thộp	t o6 p
thót	t ɔɜ t̪
thốt	t oɜ t̪
thột	t o6 t̪
thọt	t ɔ6 t̪
thớt	t əːɜ t̪
thợt	t əː6 t̪
thu	t u7
thú	t uɜ
thù	t u2
thủ	t u4
thụ	t u6
thư	t y7
thứ	t yɜ
thừ	t y2
thử	t y4
thự	t y6
thua	t uə7
thùa	t uə2
thủa	t uə4
thưa	t yə7
thừa	t yə2
thửa	t yə4
thuấn	t w əɜ n
thuần	t w ə2 n
thuẫn	t w ə5 n
thuẩn	t w ə4 n
thuận	t w ə6 n
thuất	t w əɜ t̪
thuật	t w ə6 t̪
thúc	t uɜ c
thục	t u6 c
thức	t yɜ c
thực	t y6 c
thuê	t w e7
thuế	t w eɜ
thuể	t w e4
thui	t u7 j
thúi	t uɜ j
thùi	t u2 j
thủi	t u4 j
thụi	t u6 j
thum	t u7 m
thùm	t u2 m
thủm	t u4 m
thun	t u7 n
thùn	t u2 n
thung	t u7 ŋ
thúng	t uɜ ŋ
thùng	t u2 ŋ
thũng	t u5 ŋ
thủng	t u4 ŋ
thụng	t u6 ŋ
thưng	t y7 ŋ
thừng	t y2 ŋ
thững	t y5 ŋ
thửng	t y4 ŋ
thuở	t w əː4
thuốc	t uəɜ c
thuộc	t uə6 c
thước	t yəɜ c
thược	t yə6 c
thuồi	t uə2 j
thuội	t uə6 j
thười	t yə2 j
thưỡi	t yə5 j
thuộm	t uə6 m
thuôn	t uə7 n
thuốn	t uəɜ n
thuồn	t uə2 n
thuỗn	t uə5 n
thườn	t yə2 n
thưỡn	t yə5 n
thuông	t uə7 ŋ
thuồng	t uə2 ŋ
thuổng	t uə4 ŋ
thương	t yə7 ŋ
thướng	t yəɜ ŋ
thường	t yə2 ŋ
thưởng	t yə4 ŋ
thượng	t yə6 ŋ
thuột	t uə6 t̪
thướt	t yəɜ t̪
thượt	t yə6 t̪
thúp	t uɜ p
thụp	t u6 p
thút	t uɜ t̪
thụt	t u6 t̪
thúy	t w iɜ
thùy	t w i2
thủy	t w i4
thụy	t w i6
thuyên	t w iɛ7 n
thuyền	t w iɛ2 n
thuyển	t w iɛ4 n
thuyết	t w iɛɜ t̪
thuýt	t w iɜ t̪
thy	t i7
ti	t̪ i7
tí	t̪ iɜ
tì	t̪ i2
tĩ	t̪ i5
tỉ	t̪ i4
tị	t̪ i6
tia	t̪ iə7
tía	t̪ iəɜ
tỉa	t̪ iə4
tíc	t̪ iɜ c
tích	t̪ iɜ c
tịch	t̪ i6 c
tiếc	t̪ iɛɜ c
tiệc	t̪ iɛ6 c
tiêm	t̪ iɛ7 m
tiếm	t̪ iɛɜ m
tiềm	t̪ iɛ2 m
tiệm	t̪ iɛ6 m
tiên	t̪ iɛ7 n
tiến	t̪ iɛɜ n
tiền	t̪ iɛ2 n
tiễn	t̪ iɛ5 n
tiển	t̪ iɛ4 n
tiện	t̪ iɛ6 n
tiêng	t̪ iɛ7 ŋ
tiếng	t̪ iɛɜ ŋ
tiểng	t̪ iɛ4 ŋ
tiếp	t̪ iɛɜ p
tiệp	t̪ iɛ6 p
tiết	t̪ iɛɜ t̪
tiệt	t̪ iɛ6 t̪
tiêu	t̪ iɛ7 w
tiếu	t̪ iɛɜ w
tiều	t̪ iɛ2 w
tiễu	t̪ iɛ5 w
tiểu	t̪ iɛ4 w
tim	t̪ i7 m
tím	t̪ iɜ m
tìm	t̪ i2 m
tỉm	t̪ i4 m
tin	t̪ i7 n
tín	t̪ iɜ n
tĩn	t̪ i5 n
tinh	t̪ i7 ɲ
tính	t̪ iɜ ɲ
tình	t̪ i2 ɲ
tĩnh	t̪ i5 ɲ
tỉnh	t̪ i4 ɲ
tịnh	t̪ i6 ɲ
típ	t̪ iɜ p
tít	t̪ iɜ t̪
tịt	t̪ i6 t̪
tiu	t̪ i7 w
tíu	t̪ iɜ w
tĩu	t̪ i5 w
tịu	t̪ i6 w
to	t̪ ɔ7
tó	t̪ ɔɜ
tò	t̪ ɔ2
tô	t̪ o7
tố	t̪ oɜ
tồ	t̪ o2
tổ	t̪ o4
tộ	t̪ o6
tỏ	t̪ ɔ4
tọ	t̪ ɔ6
tơ	t̪ əː7
tớ	t̪ əːɜ
tờ	t̪ əː2
tở	t̪ əː4
tợ	t̪ əː6
toa	t̪ w aː7
tòa	t̪ w aː2
tỏa	t̪ w aː4
tọa	t̪ o7 aː6
toác	t̪ w aːɜ c
toạc	t̪ w aː6 c
toái	t̪ w aːɜ j
toài	t̪ w aː2 j
toại	t̪ w aː6 j
toan	t̪ w aː7 n
toán	t̪ w aːɜ n
toàn	t̪ w aː2 n
toản	t̪ w aː4 n
toang	t̪ w aː7 ŋ
toáng	t̪ w aːɜ ŋ
toàng	t̪ w aː2 ŋ
toanh	t̪ w e7 ɲ
toát	t̪ w aːɜ t̪
toáy	t̪ w aɜ j
tóc	t̪ ɔɜ k
tốc	t̪ oɜ k
tộc	t̪ o6 k
tọc	t̪ ɔ6 k
toe	t̪ w ɛ7
tóe	t̪ w ɛɜ
tòe	t̪ w ɛ2
tõe	t̪ w ɛ5
tỏe	t̪ w ɛ4
toè	t̪ w ɛ2
toen	t̪ w ɛ7 n
toèn	t̪ w ɛ2 n
toét	t̪ w ɛɜ t̪
toẹt	t̪ w ɛ6 t̪
toi	t̪ ɔ7 j
tói	t̪ ɔɜ j
tòi	t̪ ɔ2 j
tôi	t̪ o7 j
tối	t̪ oɜ j
tồi	t̪ o2 j
tội	t̪ o6 j
tỏi	t̪ ɔ4 j
tơi	t̪ əː7 j
tới	t̪ əːɜ j
tời	t̪ əː2 j
tom	t̪ ɔ7 m
tóm	t̪ ɔɜ m
tòm	t̪ ɔ2 m
tôm	t̪ o7 m
tồm	t̪ o2 m
tõm	t̪ ɔ5 m
tỏm	t̪ ɔ4 m
tởm	t̪ əː4 m
ton	t̪ ɔ7 n
tòn	t̪ ɔ2 n
tôn	t̪ o7 n
tốn	t̪ oɜ n
tồn	t̪ o2 n
tổn	t̪ o4 n
tơn	t̪ əː7 n
tớn	t̪ əːɜ n
tởn	t̪ əː4 n
tợn	t̪ əː6 n
tong	t̪ ɔ7 ŋ
tòng	t̪ ɔ2 ŋ
tông	t̪ o7 ŋ
tống	t̪ oɜ ŋ
tồng	t̪ o2 ŋ
tổng	t̪ o4 ŋ
tỏng	t̪ ɔ4 ŋ
tọng	t̪ ɔ6 ŋ
top	t̪ ɔ7 p
tóp	t̪ ɔɜ p
tốp	t̪ oɜ p
tộp	t̪ o6 p
tọp	t̪ ɔ6 p
tớp	t̪ əːɜ p
tợp	t̪ əː6 p
tót	t̪ ɔɜ t̪
tốt	t̪ oɜ t̪
tột	t̪ o6 t̪
tọt	t̪ ɔ6 t̪
tớt	t̪ əːɜ t̪
tra	tʃ aː7
trá	tʃ aːɜ
trà	tʃ aː2
trã	tʃ aː5
trả	tʃ aː4
trác	tʃ aːɜ c
trắc	tʃ aɜ c
trặc	tʃ a6 c
trạc	tʃ aː6 c
trách	tʃ eɜ c
trạch	tʃ e6 c
trai	tʃ aː7 j
trái	tʃ aːɜ j
trài	tʃ aː2 j
trãi	tʃ aː5 j
trải	tʃ aː4 j
trại	tʃ aː6 j
trám	tʃ aːɜ m
tràm	tʃ aː2 m
trăm	tʃ a7 m
trắm	tʃ aɜ m
trằm	tʃ a2 m
trâm	tʃ ə7 m
trầm	tʃ ə2 m
trẫm	tʃ ə5 m
trẩm	tʃ ə4 m
trậm	tʃ ə6 m
trảm	tʃ aː4 m
trạm	tʃ aː6 m
tran	tʃ aː7 n
trán	tʃ aːɜ n
tràn	tʃ aː2 n
trăn	tʃ a7 n
trằn	tʃ a2 n
trặn	tʃ a6 n
trân	tʃ ə7 n
trấn	tʃ əɜ n
trần	tʃ ə2 n
trẩn	tʃ ə4 n
trận	tʃ ə6 n
trản	tʃ aː4 n
trạn	tʃ aː6 n
trang	tʃ aː7 ŋ
tráng	tʃ aːɜ ŋ
tràng	tʃ aː2 ŋ
trăng	tʃ a7 ŋ
trắng	tʃ aɜ ŋ
trẳng	tʃ a4 ŋ
trâng	tʃ ə7 ŋ
trảng	tʃ aː4 ŋ
trạng	tʃ aː6 ŋ
tranh	tʃ e7 ɲ
tránh	tʃ eɜ ɲ
trành	tʃ e2 ɲ
trảnh	tʃ e4 ɲ
trạnh	tʃ e6 ɲ
trao	tʃ aː7 w
tráo	tʃ aːɜ w
trào	tʃ aː2 w
trảo	tʃ aː4 w
trạo	tʃ aː6 w
tráp	tʃ aːɜ p
trấp	tʃ əɜ p
trập	tʃ ə6 p
trát	tʃ aːɜ t̪
trắt	tʃ aɜ t̪
trặt	tʃ a6 t̪
trất	tʃ əɜ t̪
trật	tʃ ə6 t̪
trạt	tʃ aː6 t̪
trau	tʃ a7 w
tràu	tʃ a2 w
trâu	tʃ ə1 w
trấu	tʃ əɜ w
trầu	tʃ ə2 w
trẩu	tʃ ə4 w
trảu	tʃ a4 w
tray	tʃ a7 j
trày	tʃ a2 j
trây	tʃ əɪ7
trầy	tʃ əɪ2
trẩy	tʃ əɪ4
trảy	tʃ a4 j
trạy	tʃ a6 j
tre	tʃ ɛ7
tré	tʃ ɛɜ
trè	tʃ ɛ2
trê	tʃ e7
trề	tʃ e2
trễ	tʃ e5
trể	tʃ e4
trệ	tʃ e6
trẽ	tʃ ɛ5
trẻ	tʃ ɛ4
trẹ	tʃ ɛ6
tréc	tʃ ɛɜ c
trếch	tʃ eɜ c
trệch	tʃ e6 c
trém	tʃ ɛɜ m
trèm	tʃ ɛ2 m
trẹm	tʃ ɛ6 m
trèn	tʃ ɛ2 n
trên	tʃ e7 n
trển	tʃ e4 n
trẽn	tʃ ɛ5 n
treng	tʃ ɛ7 ŋ
trếnh	tʃ eɜ ɲ
treo	tʃ ɛ7 w
tréo	tʃ ɛɜ w
trèo	tʃ ɛ2 w
trẽo	tʃ ɛ5 w
trẻo	tʃ ɛ4 w
trẹo	tʃ ɛ6 w
trét	tʃ ɛɜ t̪
trết	tʃ eɜ t̪
trệt	tʃ e6 t̪
trẹt	tʃ ɛ6 t̪
trêu	tʃ e1 w
trếu	tʃ eɜ w
trệu	tʃ e6 w
tri	tʃ i7
trí	tʃ iɜ
trì	tʃ i2
trĩ	tʃ i5
trị	tʃ i6
tría	tʃ iəɜ
trỉa	tʃ iə4
trịa	tʃ iə6
trích	tʃ iɜ c
trịch	tʃ i6 c
triến	tʃ iɛɜ n
triền	tʃ iɛ2 n
triễn	tʃ iɛ5 n
triển	tʃ iɛ4 n
triện	tʃ iɛ6 n
triêng	tʃ iɛ7 ŋ
triềng	tʃ iɛ2 ŋ
triệng	tʃ iɛ6 ŋ
triết	tʃ iɛɜ t̪
triệt	tʃ iɛ6 t̪
triều	tʃ iɛ2 w
triểu	tʃ iɛ4 w
triệu	tʃ iɛ6 w
trinh	tʃ i7 ɲ
trình	tʃ i2 ɲ
trĩnh	tʃ i5 ɲ
trỉnh	tʃ i4 ɲ
trịnh	tʃ i6 ɲ
tríp	tʃ iɜ p
trít	tʃ iɜ t̪
trịt	tʃ i6 t̪
tríu	tʃ iɜ w
trìu	tʃ i2 w
trĩu	tʃ i5 w
tro	tʃ ɔ7
trò	tʃ ɔ2
trô	tʃ o7
trố	tʃ oɜ
trồ	tʃ o2
trỗ	tʃ o5
